"season","page_id","action_number","team_name","team_short_name","home_away_flag","team_name_opp","team_short_name_opp","period_type","period","action_type","sub_type","shot_result","points_scored","x","y","first_name","family_name","scoreboard_name","shirt_number"
2018,913513,194,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,95,96,"Ashley","Taia","A. Taia",3
2018,913513,196,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,92,55,"Nia","Coffey","N. Coffey",12
2018,913513,200,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,94,43,"Ashley","Taia","A. Taia",3
2018,913513,203,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,79,42,"Nia","Coffey","N. Coffey",12
2018,913513,205,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",1,3,72,76,"Nia","Coffey","N. Coffey",12
2018,913513,208,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",1,2,94,62,"Nia","Coffey","N. Coffey",12
2018,913513,222,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,89,41,"Nia","Coffey","N. Coffey",12
2018,913513,228,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",0,0,93,60,"Nicole","Seekamp","N. Seekamp",35
2018,913513,234,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",0,0,89,59,"Kayla","Alexander","K. Alexander",40
2018,913513,242,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,74,80,"Penina","Davidson","P. Davidson",11
2018,913513,246,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",1,3,87,95,"Nicole","Seekamp","N. Seekamp",35
2018,913513,280,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,21,53,"Nia","Coffey","N. Coffey",12
2018,913513,284,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,5,42,"Lauren","Nicholson","L. Nicholson",1
2018,913513,288,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","pullupjumpshot",1,2,10,74,"Nicole","Seekamp","N. Seekamp",35
2018,913513,291,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",0,0,15,6,"Aimie","Clydesdale","A. Clydesdale",5
2018,913513,296,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,12,66,"Kayla","Alexander","K. Alexander",40
2018,913513,298,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",0,0,23,16,"Lauren","Nicholson","L. Nicholson",1
2018,913513,301,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,6,62,"Aimie","Clydesdale","A. Clydesdale",5
2018,913513,304,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,8,60,"Nicole","Seekamp","N. Seekamp",35
2018,913513,319,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,6,40,"Nicole","Seekamp","N. Seekamp",35
2018,913513,324,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",1,3,18,94,"Nicole","Seekamp","N. Seekamp",35
2018,913513,328,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,18,68,"Lauren","Nicholson","L. Nicholson",1
2018,913513,353,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",0,0,12,5,"Aimie","Clydesdale","A. Clydesdale",5
2018,913513,355,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,11,58,"Penina","Davidson","P. Davidson",11
2018,913513,358,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",1,2,17,53,"Colleen","Planeta","C. Planeta",42
2018,913513,364,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","pullupjumpshot",1,2,22,52,"Colleen","Planeta","C. Planeta",42
2018,913513,375,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",0,0,23,85,"Ashley","Taia","A. Taia",3
2018,913513,378,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,7,55,"Penina","Davidson","P. Davidson",11
2018,913513,380,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,10,65,"Stephanie","Blicavs","S. Blicavs",6
2018,913513,393,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,7,36,"Aimie","Clydesdale","A. Clydesdale",5
2018,913513,398,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,11,45,"Stephanie","Blicavs","S. Blicavs",6
2018,913513,414,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,5,56,"Colleen","Planeta","C. Planeta",42
2018,913513,439,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,14,34,"Colleen","Planeta","C. Planeta",42
2018,913513,447,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,9,57,"Lauren","Nicholson","L. Nicholson",1
2018,913513,450,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,24,82,"Stephanie","Blicavs","S. Blicavs",6
2018,913513,456,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","hookshot",1,2,13,59,"Kayla","Alexander","K. Alexander",40
2018,913513,460,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","layup",0,0,6,44,"Kayla","Alexander","K. Alexander",40
2018,913513,474,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,27,77,"Lauren","Nicholson","L. Nicholson",1
2018,913513,505,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,28,52,"Nia","Coffey","N. Coffey",12
2018,913513,509,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","layup",1,2,6,50,"Kayla","Alexander","K. Alexander",40
2018,913513,513,"Adelaide Lightning","Lightning","away","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,10,23,"Kayla","Alexander","K. Alexander",40
2018,913514,8,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"3pt","jumpshot",1,3,73,85,"Asia","Taylor","A. Taylor",31
2018,913514,14,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","jumpshot",0,0,79,38,"Asia","Taylor","A. Taylor",31
2018,913514,18,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","jumpshot",1,2,95,47,"Brittany","McPhee","B. McPhee",24
2018,913514,25,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","hookshot",0,0,94,62,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,29,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","jumpshot",0,0,89,90,"Brittany","McPhee","B. McPhee",24
2018,913514,35,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"3pt","jumpshot",0,0,72,23,"Asia","Taylor","A. Taylor",31
2018,913514,39,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"3pt","jumpshot",0,0,78,90,"Katie","Ebzery","K. Ebzery",10
2018,913514,47,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","jumpshot",0,0,77,75,"Brittany","McPhee","B. McPhee",24
2018,913514,51,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"3pt","jumpshot",0,0,68,51,"Kayla","Steindl","K. Steindl",12
2018,913514,55,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","floatingjumpshot",0,0,95,47,"Lauren","Mansfield","L. Mansfield",5
2018,913514,69,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"3pt","jumpshot",0,0,90,98,"Asia","Taylor","A. Taylor",31
2018,913514,72,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","jumpshot",1,2,95,42,"Katie","Ebzery","K. Ebzery",10
2018,913514,76,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","jumpshot",0,0,82,51,"Asia","Taylor","A. Taylor",31
2018,913514,81,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","jumpshot",0,0,93,38,"Asia","Taylor","A. Taylor",31
2018,913514,84,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"3pt","jumpshot",0,0,69,31,"Lauren","Mansfield","L. Mansfield",5
2018,913514,116,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"3pt","jumpshot",0,0,65,47,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,118,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"3pt","jumpshot",1,3,73,16,"Lauren","Mansfield","L. Mansfield",5
2018,913514,139,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","layup",0,0,95,42,"Antonia","Farnworth","A. Farnworth",7
2018,913514,146,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",1,"2pt","drivinglayup",1,2,95,48,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,153,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",1,2,88,75,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,154,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,91,53,"Brittany","McPhee","B. McPhee",24
2018,913514,156,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,92,47,"Brittany","McPhee","B. McPhee",24
2018,913514,160,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",1,2,84,32,"Asia","Taylor","A. Taylor",31
2018,913514,163,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"3pt","jumpshot",0,0,74,83,"Asia","Taylor","A. Taylor",31
2018,913514,171,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","layup",1,2,95,48,"Asia","Taylor","A. Taylor",31
2018,913514,180,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,94,23,"Kayla","Steindl","K. Steindl",12
2018,913514,182,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"3pt","jumpshot",1,3,79,10,"Asia","Taylor","A. Taylor",31
2018,913514,204,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"3pt","jumpshot",0,0,67,50,"Asia","Taylor","A. Taylor",31
2018,913514,207,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"3pt","jumpshot",0,0,90,96,"Lauren","Mansfield","L. Mansfield",5
2018,913514,211,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","drivinglayup",1,2,95,55,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,220,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"3pt","jumpshot",1,3,67,47,"Antonia","Farnworth","A. Farnworth",7
2018,913514,223,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",1,2,73,48,"Kayla","Steindl","K. Steindl",12
2018,913514,228,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,93,58,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,245,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,95,58,"Asia","Taylor","A. Taylor",31
2018,913514,256,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"3pt","jumpshot",1,3,73,78,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,259,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","layup",1,2,95,59,"Brittany","McPhee","B. McPhee",24
2018,913514,270,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","layup",1,2,95,47,"Brittany","McPhee","B. McPhee",24
2018,913514,278,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"3pt","jumpshot",1,3,95,97,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,286,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","floatingjumpshot",1,2,82,60,"Brittany","McPhee","B. McPhee",24
2018,913514,293,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",2,"2pt","layup",1,2,96,62,"Maddison","Allen","M. Allen",11
2018,913514,309,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",0,0,33,49,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,315,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",1,2,26,57,"Kayla","Steindl","K. Steindl",12
2018,913514,319,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,15,60,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,325,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",0,0,18,9,"Katie","Ebzery","K. Ebzery",10
2018,913514,339,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",1,3,30,33,"Kayla","Steindl","K. Steindl",12
2018,913514,350,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,26,63,"Lauren","Mansfield","L. Mansfield",5
2018,913514,356,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","drivinglayup",1,2,9,55,"Lauren","Mansfield","L. Mansfield",5
2018,913514,359,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","layup",1,2,5,55,"Katie","Ebzery","K. Ebzery",10
2018,913514,365,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,4,79,"Asia","Taylor","A. Taylor",31
2018,913514,381,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","layup",0,0,5,46,"Antonia","Farnworth","A. Farnworth",7
2018,913514,385,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","layup",0,0,4,56,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,409,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,10,80,"Asia","Taylor","A. Taylor",31
2018,913514,418,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","layup",0,0,8,51,"Maddison","Allen","M. Allen",11
2018,913514,428,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","layup",0,0,6,46,"Asia","Taylor","A. Taylor",31
2018,913514,444,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,7,35,"Katie","Ebzery","K. Ebzery",10
2018,913514,446,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","layup",1,2,6,50,"Antonia","Farnworth","A. Farnworth",7
2018,913514,452,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",3,"2pt","layup",0,0,5,49,"Asia","Taylor","A. Taylor",31
2018,913514,459,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",1,3,30,31,"Kayla","Steindl","K. Steindl",12
2018,913514,463,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,10,12,"Asia","Taylor","A. Taylor",31
2018,913514,470,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","drivinglayup",1,2,6,47,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,473,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",0,0,31,50,"Antonia","Farnworth","A. Farnworth",7
2018,913514,481,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,7,28,"Katie","Ebzery","K. Ebzery",10
2018,913514,484,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",0,0,30,73,"Asia","Taylor","A. Taylor",31
2018,913514,490,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","layup",1,2,5,56,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,501,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","layup",1,2,7,51,"Asia","Taylor","A. Taylor",31
2018,913514,507,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,22,66,"Asia","Taylor","A. Taylor",31
2018,913514,513,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,16,84,"Lauren","Mansfield","L. Mansfield",5
2018,913514,516,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",0,0,31,42,"Lauren","Mansfield","L. Mansfield",5
2018,913514,520,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",1,3,32,46,"Alison","Schwagmeyer","A. Schwagmeyer",32
2018,913514,533,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","layup",0,0,9,62,"Lauren","Mansfield","L. Mansfield",5
2018,913514,537,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","layup",1,2,6,57,"Brittany","McPhee","B. McPhee",24
2018,913514,540,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,19,75,"Lauren","Mansfield","L. Mansfield",5
2018,913514,543,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,23,37,"Maddison","Allen","M. Allen",11
2018,913514,549,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",0,0,19,10,"Brittany","McPhee","B. McPhee",24
2018,913514,563,"Perth Lynx","Lynx","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,5,62,"Katie","Ebzery","K. Ebzery",10
2018,913514,6,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","layup",0,0,6,54,"Kia","Nurse","K. Nurse",11
2018,913514,16,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","layup",1,2,6,59,"Lauren","Scherf","L. Scherf",7
2018,913514,31,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"3pt","jumpshot",0,0,10,97,"Maddison","Rocci","M. Rocci",9
2018,913514,33,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"3pt","jumpshot",1,3,29,75,"Kia","Nurse","K. Nurse",11
2018,913514,37,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"3pt","jumpshot",0,0,24,17,"Kelly","Wilson","K. Wilson",22
2018,913514,41,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"3pt","jumpshot",1,3,20,10,"Kia","Nurse","K. Nurse",11
2018,913514,49,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","layup",1,2,7,54,"Lauren","Scherf","L. Scherf",7
2018,913514,53,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","layup",1,2,6,56,"Kelsey","Griffin","K. Griffin",30
2018,913514,71,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","layup",1,2,5,55,"Lauren","Scherf","L. Scherf",7
2018,913514,74,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"3pt","jumpshot",1,3,15,6,"Kia","Nurse","K. Nurse",11
2018,913514,79,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","jumpshot",0,0,13,58,"Kia","Nurse","K. Nurse",11
2018,913514,86,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","jumpshot",1,2,7,57,"Keely","Froling","K. Froling",21
2018,913514,108,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","layup",1,2,7,59,"Leilani","Mitchell","L. Mitchell",5
2018,913514,113,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","jumpshot",0,0,6,28,"Kia","Nurse","K. Nurse",11
2018,913514,115,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","layup",1,2,7,52,"Keely","Froling","K. Froling",21
2018,913514,126,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","layup",1,2,5,59,"Kia","Nurse","K. Nurse",11
2018,913514,137,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"3pt","jumpshot",0,0,10,5,"Keely","Froling","K. Froling",21
2018,913514,141,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","floatingjumpshot",0,0,11,57,"Leilani","Mitchell","L. Mitchell",5
2018,913514,143,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","jumpshot",0,0,7,51,"Keely","Froling","K. Froling",21
2018,913514,145,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",1,"2pt","layup",1,2,6,50,"Kaili","McLaren","K. McLaren",41
2018,913514,158,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"3pt","jumpshot",1,3,26,82,"Keely","Froling","K. Froling",21
2018,913514,161,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"3pt","jumpshot",0,0,31,64,"Kelsey","Griffin","K. Griffin",30
2018,913514,172,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"2pt","jumpshot",0,0,21,54,"Kelly","Wilson","K. Wilson",22
2018,913514,174,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"2pt","jumpshot",0,0,5,90,"Keely","Froling","K. Froling",21
2018,913514,184,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"3pt","jumpshot",1,3,32,45,"Leilani","Mitchell","L. Mitchell",5
2018,913514,193,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"3pt","jumpshot",0,0,29,27,"Kelsey","Griffin","K. Griffin",30
2018,913514,209,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"2pt","jumpshot",0,0,10,50,"Lauren","Scherf","L. Scherf",7
2018,913514,222,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"2pt","drivinglayup",1,2,5,56,"Maddison","Rocci","M. Rocci",9
2018,913514,225,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"2pt","drivinglayup",1,2,7,58,"Kelsey","Griffin","K. Griffin",30
2018,913514,235,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"2pt","drivinglayup",1,2,5,47,"Kelsey","Griffin","K. Griffin",30
2018,913514,254,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"3pt","jumpshot",0,0,26,20,"Kia","Nurse","K. Nurse",11
2018,913514,257,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"2pt","layup",0,0,5,46,"Leilani","Mitchell","L. Mitchell",5
2018,913514,261,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"2pt","layup",0,0,6,60,"Kia","Nurse","K. Nurse",11
2018,913514,268,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"3pt","jumpshot",0,0,30,73,"Kia","Nurse","K. Nurse",11
2018,913514,284,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",2,"3pt","jumpshot",0,0,30,37,"Kia","Nurse","K. Nurse",11
2018,913514,311,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"3pt","jumpshot",1,3,92,4,"Maddison","Rocci","M. Rocci",9
2018,913514,317,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"2pt","jumpshot",0,0,93,91,"Kelly","Wilson","K. Wilson",22
2018,913514,323,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"2pt","jumpshot",0,0,78,68,"Kia","Nurse","K. Nurse",11
2018,913514,327,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"2pt","layup",0,0,95,47,"Lauren","Scherf","L. Scherf",7
2018,913514,338,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"2pt","drivinglayup",1,2,94,55,"Kia","Nurse","K. Nurse",11
2018,913514,341,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"2pt","pullupjumpshot",0,0,78,63,"Kia","Nurse","K. Nurse",11
2018,913514,361,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"2pt","drivinglayup",0,0,93,60,"Lauren","Scherf","L. Scherf",7
2018,913514,363,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"3pt","jumpshot",0,0,75,84,"Leilani","Mitchell","L. Mitchell",5
2018,913514,375,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"2pt","hookshot",1,2,96,61,"Kelsey","Griffin","K. Griffin",30
2018,913514,387,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"3pt","jumpshot",0,0,85,7,"Kia","Nurse","K. Nurse",11
2018,913514,391,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"3pt","jumpshot",0,0,83,95,"Kia","Nurse","K. Nurse",11
2018,913514,403,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"2pt","jumpshot",0,0,82,81,"Kia","Nurse","K. Nurse",11
2018,913514,407,"UC Capitals","Capitals","away","Perth Lynx","Lynx","REGULAR",3,"3pt","jumpshot",0,0,68,60,"Kaili","McLaren","K. McLaren",41
