"season","page_id","action_number","team_name","team_short_name","home_away_flag","team_name_opp","team_short_name_opp","period_type","period","action_type","sub_type","shot_result","points_scored","x","y","scoreboard_name","shirt_number"
2017,681928,214,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,19,50,"A. Wilson",7
2017,681928,216,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"3pt","jumpshot",0,0,29,82,"B. Snell",12
2017,681928,218,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,14,60,"A. Taylor",31
2017,681928,222,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,16,17,"B. Snell",12
2017,681928,224,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","layup",1,2,17,63,"B. Snell",12
2017,681928,227,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",1,2,11,58,"J. Hamson",5
2017,681928,239,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,9,52,"B. Snell",12
2017,681928,243,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","layup",1,2,9,47,"A. Taylor",31
2017,681928,259,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,9,60,"A. Taylor",31
2017,681928,261,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"3pt","jumpshot",1,3,32,64,"A. Wilson",7
2017,681928,272,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","jumpshot",0,0,20,59,"J. Hamson",5
2017,681928,274,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","layup",1,2,9,56,"B. Snell",12
2017,681928,295,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",2,"2pt","layup",1,2,8,53,"A. Wilson",7
2017,681928,315,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,90,57,"J. Hamson",5
2017,681928,318,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,87,59,"A. Taylor",31
2017,681928,330,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,94,48,"K. Ebzery",10
2017,681928,333,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",1,2,87,54,"J. Hamson",5
2017,681928,336,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,87,58,"A. Taylor",31
2017,681928,340,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",0,0,69,21,"A. Wilson",7
2017,681928,346,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",0,0,77,14,"B. Snell",12
2017,681928,355,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",1,2,83,54,"K. Ebzery",10
2017,681928,358,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,93,48,"A. Taylor",31
2017,681928,372,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",0,0,74,81,"A. Wilson",7
2017,681928,376,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,90,50,"A. Taylor",31
2017,681928,381,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","layup",1,2,88,50,"B. Snell",12
2017,681928,385,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",0,0,67,57,"A. Taylor",31
2017,681928,389,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",1,3,71,80,"S. Walmsley",2
2017,681928,393,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,95,45,"J. Hamson",5
2017,681928,405,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,84,52,"B. Snell",12
2017,681928,409,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",0,0,70,75,"B. Snell",12
2017,681928,413,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,86,51,"A. Taylor",31
2017,681928,417,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","jumpshot",0,0,86,50,"B. Snell",12
2017,681928,425,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"2pt","layup",1,2,89,47,"A. Wilson",7
2017,681928,440,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",0,0,72,23,"B. Snell",12
2017,681928,457,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",3,"3pt","jumpshot",1,3,68,75,"B. Snell",12
2017,681928,476,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,86,68,"A. Taylor",31
2017,681928,480,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,86,53,"A. Wilson",7
2017,681928,493,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,85,34,"A. Wilson",7
2017,681928,500,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","layup",1,2,91,49,"J. Hamson",5
2017,681928,506,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",0,0,68,71,"B. Snell",12
2017,681928,517,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,81,27,"J. Hamson",5
2017,681928,535,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",1,3,63,47,"B. Snell",12
2017,681928,545,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","layup",1,2,88,55,"A. Taylor",31
2017,681928,548,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","layup",1,2,91,45,"A. Taylor",31
2017,681928,552,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","layup",1,2,91,53,"A. Taylor",31
2017,681928,565,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",0,0,68,60,"A. Wilson",7
2017,681928,579,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",1,2,90,56,"K. Ebzery",10
2017,681928,602,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,89,47,"C. McLean",6
2017,681928,605,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"3pt","jumpshot",0,0,66,47,"S. Graham",44
2017,681928,607,"Sydney Uni Flames","Flames","home","UC Capitals","Capitals","REGULAR",4,"2pt","jumpshot",0,0,82,25,"C. Boag",11
2017,681928,10,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","jumpshot",0,0,82,67,"R. Jarry",12
2017,681928,13,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"3pt","jumpshot",0,0,65,79,"A. Wehrung",13
2017,681928,17,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","jumpshot",0,0,90,43,"A. Wehrung",13
2017,681928,24,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"3pt","jumpshot",0,0,66,48,"R. Jarry",12
2017,681928,30,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"3pt","jumpshot",0,0,71,76,"N. Hurst",7
2017,681928,51,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","jumpshot",0,0,79,58,"M. Bass",3
2017,681928,55,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"3pt","jumpshot",1,3,75,13,"J. Hooper",35
2017,681928,59,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"3pt","jumpshot",0,0,68,28,"A. Wehrung",13
2017,681928,64,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","layup",1,2,88,53,"J. Hooper",35
2017,681928,67,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"3pt","jumpshot",0,0,68,21,"J. Hooper",35
2017,681928,70,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","jumpshot",0,0,85,78,"M. Bass",3
2017,681928,84,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","jumpshot",0,0,86,58,"C. Paalvast",20
2017,681928,92,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","jumpshot",0,0,88,53,"M. Bass",3
2017,681928,103,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","jumpshot",1,2,90,50,"M. Bass",3
2017,681928,109,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","jumpshot",0,0,89,44,"C. Paalvast",20
2017,681928,115,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"3pt","jumpshot",0,0,71,83,"M. Rocci",23
2017,681928,144,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"2pt","jumpshot",0,0,84,69,"R. Jarry",12
2017,681928,151,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",1,"3pt","jumpshot",0,0,68,74,"R. Jarry",12
2017,681928,167,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"3pt","jumpshot",0,0,70,22,"R. Jarry",12
2017,681928,171,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",1,2,91,56,"L. Scherf",22
2017,681928,178,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"3pt","jumpshot",0,0,77,88,"N. Hurst",7
2017,681928,183,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",0,0,89,53,"L. Scherf",22
2017,681928,185,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",0,0,85,52,"L. Scherf",22
2017,681928,188,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",1,2,92,55,"R. Jarry",12
2017,681928,192,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"3pt","jumpshot",1,3,78,89,"A. Wehrung",13
2017,681928,204,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"3pt","jumpshot",1,3,75,15,"A. Wehrung",13
2017,681928,213,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","layup",1,2,92,47,"J. Hooper",35
2017,681928,225,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",0,0,90,56,"E. Magbegor",5
2017,681928,229,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"3pt","jumpshot",0,0,71,77,"J. Hooper",35
2017,681928,231,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",1,2,87,54,"E. Magbegor",5
2017,681928,241,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",0,0,85,58,"E. Magbegor",5
2017,681928,249,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",0,0,92,42,"C. Paalvast",20
2017,681928,251,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",1,2,91,57,"J. Hooper",35
2017,681928,257,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",1,2,86,42,"M. Bass",3
2017,681928,275,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","layup",1,2,91,49,"M. Bass",3
2017,681928,282,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",0,0,84,31,"N. Hurst",7
2017,681928,288,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",0,0,87,61,"A. Wehrung",13
2017,681928,301,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",2,"2pt","jumpshot",0,0,87,58,"M. Bass",3
2017,681928,323,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",1,2,23,67,"R. Jarry",12
2017,681928,326,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",0,0,10,47,"A. Wehrung",13
2017,681928,334,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",0,0,14,53,"L. Scherf",22
2017,681928,348,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",0,0,11,40,"K. Froling",21
2017,681928,354,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","layup",1,2,13,50,"A. Wehrung",13
2017,681928,356,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",0,0,16,48,"M. Bass",3
2017,681928,360,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",0,0,10,39,"A. Wehrung",13
2017,681928,368,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",1,2,13,52,"R. Jarry",12
2017,681928,374,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"3pt","jumpshot",0,0,19,7,"R. Jarry",12
2017,681928,383,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",0,0,15,53,"M. Bass",3
2017,681928,387,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",0,0,11,56,"R. Jarry",12
2017,681928,391,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"3pt","jumpshot",0,0,22,10,"K. Gaze",10
2017,681928,407,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"3pt","jumpshot",1,3,34,27,"J. Hooper",35
2017,681928,415,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",0,0,18,58,"K. Gaze",10
2017,681928,435,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",1,2,14,60,"M. Bass",3
2017,681928,442,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"3pt","jumpshot",0,0,25,88,"K. Froling",21
2017,681928,451,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",3,"2pt","jumpshot",1,2,24,37,"K. Gaze",10
2017,681928,473,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"2pt","jumpshot",0,0,15,62,"K. Froling",21
2017,681928,478,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"3pt","jumpshot",0,0,31,76,"R. Jarry",12
2017,681928,484,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"3pt","jumpshot",0,0,33,44,"L. Scherf",22
2017,681928,492,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"2pt","layup",1,2,12,56,"M. Bass",3
2017,681928,498,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"2pt","jumpshot",0,0,24,69,"N. Hurst",7
2017,681928,502,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"2pt","jumpshot",0,0,17,29,"J. Hooper",35
2017,681928,508,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"3pt","jumpshot",1,3,34,67,"N. Hurst",7
2017,681928,515,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"2pt","jumpshot",0,0,11,46,"A. Wehrung",13
2017,681928,519,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"3pt","jumpshot",0,0,32,36,"J. Hooper",35
2017,681928,526,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"2pt","jumpshot",0,0,10,44,"M. Bass",3
2017,681928,528,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"2pt","jumpshot",0,0,12,45,"J. Hooper",35
2017,681928,543,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"3pt","jumpshot",1,3,21,13,"A. Wehrung",13
2017,681928,546,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"3pt","jumpshot",0,0,26,17,"A. Wehrung",13
2017,681928,561,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"2pt","jumpshot",0,0,10,49,"K. Froling",21
2017,681928,563,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"2pt","jumpshot",1,2,9,49,"J. Hooper",35
2017,681928,596,"UC Capitals","Capitals","away","Sydney Uni Flames","Flames","REGULAR",4,"3pt","jumpshot",0,0,30,17,"J. Hooper",35
2017,681929,6,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,79,48,"A. Bishop",4
2017,681929,10,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,89,61,"R. Hamblin",44
2017,681929,14,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","layup",1,2,90,55,"A. Bishop",4
2017,681929,18,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,85,75,"R. Hamblin",44
2017,681929,22,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,76,25,"N. Seekamp",35
2017,681929,29,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",1,3,73,23,"L. Nicholson",1
2017,681929,33,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,91,37,"N. Novosel",21
2017,681929,40,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",0,0,83,9,"N. Novosel",21
2017,681929,44,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,85,39,"A. Bishop",4
2017,681929,48,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",1,3,68,40,"A. Bishop",4
2017,681929,51,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,89,55,"R. Hamblin",44
2017,681929,65,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,84,50,"L. Nicholson",1
2017,681929,67,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","layup",0,0,94,50,"A. Bishop",4
2017,681929,72,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,85,68,"N. Seekamp",35
2017,681929,89,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",1,2,81,36,"C. Planeta",42
2017,681929,92,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"3pt","jumpshot",0,0,73,76,"C. Planeta",42
2017,681929,99,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,80,36,"R. Hamblin",44
2017,681929,116,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,91,32,"A. Clydesdale",5
2017,681929,118,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",1,"2pt","jumpshot",0,0,89,50,"L. Nicholson",1
2017,681929,129,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,89,45,"A. Clydesdale",5
2017,681929,136,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,73,17,"L. Nicholson",1
2017,681929,146,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,89,44,"A. Bishop",4
2017,681929,150,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,89,43,"A. Bishop",4
2017,681929,158,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",1,3,93,96,"N. Seekamp",35
2017,681929,162,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",1,3,70,34,"A. Bishop",4
2017,681929,166,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,79,59,"A. Clydesdale",5
2017,681929,169,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",1,2,90,53,"A. Clydesdale",5
2017,681929,175,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,80,80,"N. Novosel",21
2017,681929,184,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",1,2,93,52,"R. Hamblin",44
2017,681929,191,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,81,59,"N. Novosel",21
2017,681929,195,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",1,3,71,29,"N. Seekamp",35
2017,681929,209,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,82,71,"C. Planeta",42
2017,681929,220,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","layup",1,2,94,48,"A. Bishop",4
2017,681929,228,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",1,2,82,70,"N. Seekamp",35
2017,681929,234,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,71,78,"N. Seekamp",35
2017,681929,238,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"2pt","jumpshot",0,0,76,68,"V. Panousis",9
2017,681929,242,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",2,"3pt","jumpshot",0,0,62,40,"N. Seekamp",35
2017,681929,249,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,7,49,"A. Bishop",4
2017,681929,251,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",1,3,12,94,"N. Seekamp",35
2017,681929,257,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",0,0,27,24,"A. Clydesdale",5
2017,681929,261,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",0,0,28,81,"N. Seekamp",35
2017,681929,263,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,7,52,"L. Nicholson",1
2017,681929,270,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,7,55,"A. Clydesdale",5
2017,681929,280,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,8,48,"A. Clydesdale",5
2017,681929,284,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,10,52,"L. Nicholson",1
2017,681929,287,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,8,51,"A. Bishop",4
2017,681929,301,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",0,0,32,52,"A. Bishop",4
2017,681929,305,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,11,55,"A. Clydesdale",5
2017,681929,309,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","layup",1,2,12,52,"R. Hamblin",44
2017,681929,321,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,14,48,"R. Hamblin",44
2017,681929,328,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"2pt","jumpshot",0,0,26,47,"A. Bishop",4
2017,681929,362,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",3,"3pt","jumpshot",1,3,7,5,"N. Novosel",21
2017,681929,370,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,7,4,"A. Clydesdale",5
2017,681929,376,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,15,51,"C. Planeta",42
2017,681929,379,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","layup",0,0,11,56,"A. Bishop",4
2017,681929,383,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",1,3,32,66,"C. Planeta",42
2017,681929,391,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",1,3,10,96,"L. Nicholson",1
2017,681929,401,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",0,0,14,56,"C. Planeta",42
2017,681929,404,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,12,25,"C. Planeta",42
2017,681929,420,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"2pt","jumpshot",1,2,14,40,"C. Planeta",42
2017,681929,422,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,6,4,"A. Clydesdale",5
2017,681929,427,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers","REGULAR",4,"3pt","jumpshot",0,0,29,31,"N. Novosel",21
