"season","page_id","action_number","team_number","team_name","team_short_name","home_away_flag","team_name_opp","team_short_name_opp","period","period_type","shot_result","x","y","action_type","sub_type","shirt_number","scoreboard_name","points_scored"
2014,64514,620,2,"Adelaide Lightning","Lightning","away","West Coast Waves","Waves",4,"REGULAR",0,80.833,42.424,"2pt","jumpshot",8,"E. Langford",0
2014,64514,624,2,"Adelaide Lightning","Lightning","away","West Coast Waves","Waves",4,"REGULAR",0,66.667,57.576,"2pt","jumpshot",11,"A. Marino",0
2014,64515,14,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",1,77.917,73.485,"2pt","jumpshot",33,"J. Harmon",2
2014,64515,17,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,80,46.212,"2pt","jumpshot",10,"M. Newley",0
2014,64515,18,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,82.083,53.03,"2pt","jumpshot",10,"M. Newley",0
2014,64515,23,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",1,83.333,54.545,"2pt","jumpshot",7,"S. Cumming",2
2014,64515,31,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,83.333,54.545,"2pt","jumpshot",8,"S. Batkovic",0
2014,64515,33,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,0,0,"2pt","tipin",10,"M. Newley",0
2014,64515,37,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,63.75,49.242,"3pt",,8,"S. Batkovic",0
2014,64515,41,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,85,16.667,"2pt","jumpshot",33,"J. Harmon",0
2014,64515,48,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",1,84.167,30.303,"2pt","jumpshot",7,"S. Cumming",2
2014,64515,63,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,84.167,80.303,"2pt","jumpshot",33,"J. Harmon",0
2014,64515,67,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",1,80.417,94.697,"3pt",,7,"S. Cumming",3
2014,64515,78,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",1,65,22.727,"3pt",,10,"M. Newley",3
2014,64515,82,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,82.917,42.424,"2pt","jumpshot",8,"S. Batkovic",0
2014,64515,85,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",1,70,86.364,"3pt",,10,"M. Newley",3
2014,64515,89,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",1,84.167,44.697,"2pt","jumpshot",8,"S. Batkovic",2
2014,64515,100,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,62.917,38.636,"3pt",,7,"S. Cumming",0
2014,64515,111,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",1,82.083,96.212,"3pt",,32,"M. Cocks",3
2014,64515,122,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,60.833,56.818,"3pt",,10,"M. Newley",0
2014,64515,127,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",1,"REGULAR",0,70,65.909,"2pt","jumpshot",32,"M. Cocks",0
2014,64515,134,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",1,84.167,55.303,"2pt","jumpshot",32,"M. Cocks",2
2014,64515,155,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,76.667,57.576,"2pt","jumpshot",32,"M. Cocks",0
2014,64515,184,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,74.167,9.848,"3pt",,7,"S. Cumming",0
2014,64515,200,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",1,84.583,44.697,"2pt","jumpshot",8,"S. Batkovic",2
2014,64515,210,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,62.5,40.909,"3pt",,8,"S. Batkovic",0
2014,64515,218,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,80,62.121,"2pt","jumpshot",7,"S. Cumming",0
2014,64515,233,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,70.417,71.212,"2pt","jumpshot",22,"C. Francis",0
2014,64515,235,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,84.167,43.182,"2pt","jumpshot",5,"R. McCully",0
2014,64515,240,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",1,84.583,75.758,"2pt","jumpshot",22,"C. Francis",2
2014,64515,253,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,81.25,52.273,"2pt","jumpshot",10,"M. Newley",0
2014,64515,255,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,0,0,"2pt","tipin",22,"C. Francis",0
2014,64515,257,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",1,0,0,"2pt","tipin",22,"C. Francis",2
2014,64515,262,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",1,84.167,53.788,"2pt","jumpshot",10,"M. Newley",2
2014,64515,271,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,77.5,83.333,"2pt","jumpshot",22,"C. Francis",0
2014,64515,274,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",2,"REGULAR",0,71.667,30.303,"2pt","jumpshot",7,"S. Cumming",0
2014,64515,288,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,15,62.879,"2pt","jumpshot",8,"S. Batkovic",0
2014,64515,289,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,16.25,73.485,"2pt","jumpshot",7,"S. Cumming",0
2014,64515,290,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",1,15,63.636,"2pt","jumpshot",7,"S. Cumming",2
2014,64515,293,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,29.583,46.212,"3pt",,8,"S. Batkovic",0
2014,64515,299,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,18.75,54.545,"2pt","jumpshot",33,"J. Harmon",0
2014,64515,303,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,11.667,95.455,"3pt",,32,"M. Cocks",0
2014,64515,305,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,5.833,29.545,"2pt","jumpshot",8,"S. Batkovic",0
2014,64515,307,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",1,6.667,53.03,"2pt","jumpshot",32,"M. Cocks",2
2014,64515,316,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",1,5,46.97,"2pt","jumpshot",8,"S. Batkovic",2
2014,64515,318,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,7.083,42.424,"2pt","jumpshot",32,"M. Cocks",0
2014,64515,321,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,6.667,59.091,"2pt","jumpshot",7,"S. Cumming",0
2014,64515,323,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",1,6.25,46.212,"2pt","jumpshot",22,"C. Francis",2
2014,64515,348,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",1,7.083,43.182,"2pt","jumpshot",22,"C. Francis",2
2014,64515,366,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,6.667,55.303,"2pt","jumpshot",7,"S. Cumming",0
2014,64515,369,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",0,6.667,87.121,"2pt","jumpshot",10,"M. Newley",0
2014,64515,389,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",3,"REGULAR",1,5.417,56.061,"2pt","jumpshot",10,"M. Newley",2
2014,64515,396,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,19.583,12.121,"3pt",,22,"C. Francis",0
2014,64515,398,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,5.833,3.788,"3pt",,4,"A. Wilson",0
2014,64515,401,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",1,11.25,23.485,"2pt","jumpshot",22,"C. Francis",2
2014,64515,406,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",1,5,22.727,"2pt","jumpshot",22,"C. Francis",2
2014,64515,409,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,29.167,67.424,"3pt",,11,"K. Gaze",0
2014,64515,412,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,13.75,58.333,"2pt","jumpshot",33,"J. Harmon",0
2014,64515,416,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",1,5.833,46.212,"2pt","jumpshot",33,"J. Harmon",2
2014,64515,432,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",1,9.167,46.212,"2pt","jumpshot",22,"C. Francis",2
2014,64515,436,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,30.833,45.455,"3pt",,22,"C. Francis",0
2014,64515,441,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,6.25,65.152,"2pt","jumpshot",22,"C. Francis",0
2014,64515,447,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,13.333,59.848,"2pt","jumpshot",8,"S. Batkovic",0
2014,64515,461,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,9.167,50.758,"2pt","jumpshot",22,"C. Francis",0
2014,64515,463,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",1,7.5,50.758,"2pt","jumpshot",22,"C. Francis",2
2014,64515,479,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,5.833,56.061,"2pt","jumpshot",22,"C. Francis",0
2014,64515,480,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",1,5.833,53.788,"2pt","jumpshot",22,"C. Francis",2
2014,64515,487,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",0,4.583,95.455,"3pt",,10,"M. Newley",0
2014,64515,490,1,"Townsville Fire","Fire","home","Bendigo Spirit","Spirit",4,"REGULAR",1,15.417,27.273,"2pt","jumpshot",8,"S. Batkovic",2
2014,64515,15,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",1,17.5,9.848,"3pt",,12,"B. Snell",3
2014,64515,35,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",1,16.667,64.394,"2pt","jumpshot",15,"S. Blicavs",2
2014,64515,39,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,7.083,28.788,"2pt","jumpshot",15,"S. Blicavs",0
2014,64515,57,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,6.25,43.182,"2pt","jumpshot",4,"T. Lavey",0
2014,64515,59,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,0,0,"2pt","tipin",20,"G. Richards",0
2014,64515,61,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,0,0,"2pt","tipin",20,"G. Richards",0
2014,64515,65,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,20.833,86.364,"3pt",,15,"S. Blicavs",0
2014,64515,69,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",1,6.25,41.667,"2pt","jumpshot",23,"K. Griffin",2
2014,64515,80,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,26.25,76.515,"3pt",,9,"M. Garrick",0
2014,64515,84,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",1,17.917,39.394,"2pt","jumpshot",23,"K. Griffin",2
2014,64515,87,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,6.25,57.576,"2pt","jumpshot",4,"T. Lavey",0
2014,64515,106,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,6.25,43.939,"2pt","jumpshot",7,"H. Oliver",0
2014,64515,109,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,7.917,42.424,"2pt","jumpshot",7,"H. Oliver",0
2014,64515,121,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",1,7.5,55.303,"2pt","jumpshot",9,"M. Garrick",2
2014,64515,124,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",1,"REGULAR",0,22.5,71.97,"2pt","jumpshot",7,"H. Oliver",0
2014,64515,142,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",1,14.167,85.606,"2pt","jumpshot",9,"M. Garrick",2
2014,64515,147,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",1,6.25,47.727,"2pt","jumpshot",12,"B. Snell",2
2014,64515,158,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",1,12.917,51.515,"2pt","jumpshot",12,"B. Snell",2
2014,64515,164,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,8.75,13.636,"2pt","jumpshot",14,"C. Aubry",0
2014,64515,167,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",1,31.667,50,"3pt",,10,"K. Harrower",3
2014,64515,174,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,8.333,33.333,"2pt","jumpshot",10,"K. Harrower",0
2014,64515,177,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,7.5,44.697,"2pt","jumpshot",10,"K. Harrower",0
2014,64515,182,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,7.5,21.97,"2pt","jumpshot",23,"K. Griffin",0
2014,64515,206,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,10.417,50,"2pt","jumpshot",12,"B. Snell",0
2014,64515,208,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,7.917,43.939,"2pt","jumpshot",14,"C. Aubry",0
2014,64515,212,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,11.25,70.455,"2pt","jumpshot",15,"S. Blicavs",0
2014,64515,220,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,29.583,56.061,"3pt",,12,"B. Snell",0
2014,64515,228,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,14.583,69.697,"2pt","jumpshot",4,"T. Lavey",0
2014,64515,232,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",1,5.833,36.364,"2pt","jumpshot",12,"B. Snell",2
2014,64515,234,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",1,12.083,60.606,"2pt","jumpshot",12,"B. Snell",2
2014,64515,237,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",1,5.833,46.212,"2pt","jumpshot",15,"S. Blicavs",2
2014,64515,261,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",1,5.417,54.545,"2pt","jumpshot",20,"G. Richards",2
2014,64515,263,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",2,"REGULAR",0,7.917,40.152,"2pt","jumpshot",7,"H. Oliver",0
2014,64515,284,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",0,62.917,45.455,"3pt",,12,"B. Snell",0
2014,64515,291,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",0,72.083,84.848,"3pt",,12,"B. Snell",0
2014,64515,301,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",1,69.583,53.03,"2pt","jumpshot",23,"K. Griffin",2
2014,64515,320,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",1,71.667,90.152,"3pt",,12,"B. Snell",3
2014,64515,328,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",0,82.083,45.455,"2pt","jumpshot",12,"B. Snell",0
2014,64515,340,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",0,78.333,3.788,"3pt",,12,"B. Snell",0
2014,64515,343,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",1,84.167,42.424,"2pt","jumpshot",10,"K. Harrower",2
2014,64515,350,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",1,85.417,54.545,"2pt","jumpshot",12,"B. Snell",2
2014,64515,359,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",1,66.25,25.758,"3pt",,9,"M. Garrick",3
2014,64515,364,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",1,74.583,9.848,"3pt",,23,"K. Griffin",3
2014,64515,371,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",0,83.333,42.424,"2pt","jumpshot",20,"G. Richards",0
2014,64515,381,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",1,66.25,23.485,"3pt",,12,"B. Snell",3
2014,64515,390,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",3,"REGULAR",0,75.417,81.061,"2pt","jumpshot",23,"K. Griffin",0
2014,64515,400,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",1,78.333,41.667,"2pt","jumpshot",23,"K. Griffin",2
2014,64515,402,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,83.75,38.636,"2pt","jumpshot",24,"J. Chalmers",0
2014,64515,404,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,71.25,89.394,"3pt",,14,"C. Aubry",0
2014,64515,407,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,76.25,93.182,"3pt",,24,"J. Chalmers",0
2014,64515,411,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",1,84.583,44.697,"2pt","jumpshot",23,"K. Griffin",2
2014,64515,414,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,72.917,9.091,"3pt",,9,"M. Garrick",0
2014,64515,417,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,71.667,73.485,"2pt","jumpshot",9,"M. Garrick",0
2014,64515,430,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,79.167,75,"2pt","jumpshot",10,"K. Harrower",0
2014,64515,434,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",1,70.417,55.303,"2pt","jumpshot",23,"K. Griffin",2
2014,64515,438,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,81.667,60.606,"2pt","jumpshot",12,"B. Snell",0
2014,64515,440,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",1,84.583,54.545,"2pt","jumpshot",12,"B. Snell",2
2014,64515,442,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,63.75,79.545,"3pt",,10,"K. Harrower",0
2014,64515,449,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,85,43.182,"2pt","jumpshot",10,"K. Harrower",0
2014,64515,457,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,79.583,56.061,"2pt","jumpshot",23,"K. Griffin",0
2014,64515,468,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,83.75,59.848,"2pt","jumpshot",7,"H. Oliver",0
2014,64515,476,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,80.417,81.061,"2pt","jumpshot",12,"B. Snell",0
2014,64515,477,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,75.833,68.939,"2pt","jumpshot",12,"B. Snell",0
2014,64515,485,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",1,75,84.091,"2pt","jumpshot",23,"K. Griffin",2
2014,64515,489,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",1,85,46.212,"2pt","jumpshot",12,"B. Snell",2
2014,64515,501,2,"Bendigo Spirit","Spirit","away","Townsville Fire","Fire",4,"REGULAR",0,63.333,62.121,"3pt",,23,"K. Griffin",0
2014,64516,16,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",1,6.25,51.515,"2pt","jumpshot",9,"C. Mijovic",2
2014,64516,22,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",1,17.5,8.333,"3pt",,24,"J. Foley",3
2014,64516,33,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",1,20.417,51.515,"2pt","jumpshot",10,"L. Hodges",2
2014,64516,36,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,24.167,13.636,"3pt",,21,"K. Faris",0
2014,64516,40,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,3.75,81.061,"2pt","jumpshot",9,"C. Mijovic",0
2014,64516,49,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",1,25.417,84.091,"3pt",,11,"A. Marino",3
2014,64516,52,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,19.167,26.515,"2pt","jumpshot",11,"A. Marino",0
2014,64516,55,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,28.75,22.727,"3pt",,11,"A. Marino",0
2014,64516,62,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,7.5,8.333,"2pt","jumpshot",24,"J. Foley",0
2014,64516,64,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",1,10.833,76.515,"2pt","jumpshot",8,"E. Langford",2
2014,64516,68,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,6.25,15.152,"2pt","jumpshot",24,"J. Foley",0
2014,64516,74,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,13.333,95.455,"3pt",,11,"A. Marino",0
2014,64516,77,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,15.833,60.606,"2pt","jumpshot",10,"L. Hodges",0
2014,64516,86,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,24.583,21.212,"3pt",,24,"J. Foley",0
2014,64516,97,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",1,5.833,69.697,"2pt","jumpshot",8,"E. Langford",2
2014,64516,100,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,15.833,82.576,"2pt","jumpshot",24,"J. Foley",0
2014,64516,124,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",0,11.667,52.273,"2pt","jumpshot",10,"L. Hodges",0
2014,64516,126,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",1,"REGULAR",1,9.167,53.788,"2pt","jumpshot",10,"L. Hodges",2
2014,64516,136,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",0,25.417,82.576,"3pt",,6,"K. Harrington",0
2014,64516,141,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",0,17.5,32.576,"2pt","jumpshot",21,"K. Faris",0
2014,64516,143,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",1,0,0,"2pt","tipin",8,"E. Langford",2
2014,64516,149,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",1,13.75,4.545,"3pt",,24,"J. Foley",3
2014,64516,162,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",1,23.333,12.879,"3pt",,12,"A. Lewis",3
2014,64516,169,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",1,2.917,75.758,"2pt","jumpshot",21,"K. Faris",2
2014,64516,178,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",1,11.667,54.545,"2pt","jumpshot",9,"C. Mijovic",2
2014,64516,192,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",0,8.75,40.152,"2pt","jumpshot",32,"K. Scheer",0
2014,64516,196,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",0,20,50,"2pt","jumpshot",12,"A. Lewis",0
2014,64516,203,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",0,8.333,88.636,"2pt","jumpshot",12,"A. Lewis",0
2014,64516,205,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",1,4.583,46.212,"2pt","jumpshot",32,"K. Scheer",2
2014,64516,215,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",1,17.5,50,"2pt","jumpshot",32,"K. Scheer",2
2014,64516,218,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",0,8.333,58.333,"2pt","jumpshot",11,"A. Marino",0
2014,64516,228,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",0,26.25,23.485,"3pt",,11,"A. Marino",0
2014,64516,234,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",2,"REGULAR",1,7.5,52.273,"2pt","jumpshot",32,"K. Scheer",2
2014,64516,250,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",3,"REGULAR",0,80,61.364,"2pt","jumpshot",24,"J. Foley",0
2014,64516,257,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",3,"REGULAR",0,61.25,50.758,"3pt",,10,"L. Hodges",0
2014,64516,267,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",3,"REGULAR",1,79.167,46.97,"2pt","jumpshot",10,"L. Hodges",2
2014,64516,270,1,"Adelaide Lightning","Lightning","home","Dandenong Rangers","Rangers",3,"REGULAR",0,60.833,40.152,"3pt",,11,"A. Marino",0
