"season","page_id","team_name","team_short_name","home_away_flag","first_name","family_name","first_name_initial","family_name_initial","scoreboard_name","playing_position","starter","minutes","points","s_points_from_turnovers","points_second_chance","points_fast_break","points_in_the_paint","field_goals_made","field_goals_attempted","field_goals_percentage","three_pointers_made","three_pointers_attempted","three_pointers_percentage","two_pointers_made","two_pointers_attempted","two_pointers_percentage","free_throws_made","free_throws_attempted","free_throws_percentage","rebounds_defensive","rebounds_offensive","rebounds_total","assists","turnovers","steals","blocks","blocks_received","fouls_personal","fouls_on"
"2014",64562,"Melbourne Boomers","Boomers","away","Olivia","Thompson","O",,"O. Thompson","FWD","1","29:01","8","2","0","0","8","4","7","57","0","0","0","4","7","57","0","0","0","8","0","8","0","1","0","0","0","4","2"
"2014",64563,"Townsville Fire","Fire","home","Alex","Wilson","A",,"A. Wilson","","0","19:10","7","0","0","0","2","2","3","66","1","1","100","1","2","50","2","2","100","10","1","11","7","1","1","1","0","0","1"
"2014",64563,"Townsville Fire","Fire","home","Rachael","McCully","R",,"R. McCully","G","1","18:46","5","0","0","0","2","2","3","66","1","1","100","1","2","50","0","0","0","2","0","2","3","1","2","0","0","2","0"
"2014",64563,"Townsville Fire","Fire","home","Rosie","Fadljevic","R",,"R. Fadljevic","F","0","15:52","6","2","0","0","0","3","5","60","0","0","0","3","5","60","0","0","0","1","1","2","0","2","0","0","0","3","0"
"2014",64563,"Townsville Fire","Fire","home","Stephanie","Cumming","S",,"S. Cumming","G","1","26:51","5","5","0","0","2","2","9","22","1","4","25","1","5","20","0","1","0","3","1","4","1","0","0","1","0","0","3"
"2014",64563,"Townsville Fire","Fire","home","Suzy","Batkovic","S",,"S. Batkovic","","1","20:56","23","4","4","0","18","11","20","55","1","2","50","10","18","55","0","0","0","1","1","2","1","1","3","1","0","2","2"
"2014",64563,"Townsville Fire","Fire","home","Mia","Newley","M",,"M. Newley","FWD","1","20:18","8","0","2","0","4","3","7","42","1","2","50","2","5","40","1","2","50","2","4","6","4","0","1","0","1","2","1"
"2014",64563,"Townsville Fire","Fire","home","Kate","Gaze","K",,"K. Gaze","GRD","0","11:00","5","0","0","0","2","2","4","50","1","2","50","1","2","50","0","0","0","2","0","2","3","0","0","0","0","2","0"
"2014",64563,"Townsville Fire","Fire","home","Jacqui","Zelenka","J",,"J. Zelenka","FWD","0","04:02","3","2","0","0","0","1","2","50","0","1","0","1","1","100","1","2","50","1","0","1","0","0","0","0","0","0","1"
"2014",64563,"Townsville Fire","Fire","home","Cayla","Francis","C",,"C. Francis","","1","18:36","21","10","8","0","18","10","11","90","1","1","100","9","10","90","0","0","0","5","3","8","2","2","1","0","0","4","0"
"2014",64563,"Townsville Fire","Fire","home","Micaela","Cocks","M",,"M. Cocks","GRD","0","23:52","15","3","2","0","4","5","11","45","3","4","75","2","7","28","2","2","100","0","0","0","2","1","0","0","0","1","1"
"2014",64563,"Townsville Fire","Fire","home","Jillian","Harmon","J",,"J. Harmon","FWD","0","20:33","8","2","0","0","4","3","6","50","0","0","0","3","6","50","2","2","100","1","1","2","2","1","2","0","0","2","1"
"2014",64563,"UC Capitals","Capitals","away","Kristen","Veal","K",,"K. Veal","","1","18:04","3","0","0","0","0","1","2","50","1","2","50","0","0","0","0","0","0","4","0","4","0","3","0","0","0","0","0"
"2014",64563,"UC Capitals","Capitals","away","Alice","Coddington","A",,"A. Coddington","","1","16:00","6","0","0","0","4","2","5","40","0","0","0","2","5","40","2","2","100","1","0","1","2","0","0","0","0","0","1"
"2014",64563,"UC Capitals","Capitals","away","Stephanie","Talbot","S",,"S. Talbot","","1","22:29","17","3","2","0","10","7","15","46","1","2","50","6","13","46","2","2","100","4","3","7","1","2","0","0","1","2","1"
"2014",64563,"UC Capitals","Capitals","away","Carly","Wilson","C",,"C. Wilson","","1","23:44","4","0","0","0","0","1","2","50","0","0","0","1","2","50","2","2","100","1","3","4","0","1","0","1","0","1","2"
"2014",64563,"UC Capitals","Capitals","away","Abby","Bishop","A",,"A. Bishop","","1","19:43","6","0","0","0","2","1","6","16","0","1","0","1","5","20","4","4","100","4","0","4","1","4","1","0","0","1","5"
"2014",64563,"UC Capitals","Capitals","away","Jessica","Bibby","J",,"J. Bibby","","0","22:48","7","0","0","0","2","1","11","9","0","5","0","1","6","16","5","6","83","2","0","2","3","2","0","0","1","0","3"
"2014",64563,"UC Capitals","Capitals","away","Ellie","Junod","E",,"E. Junod","","0","14:46","4","0","2","0","2","1","3","33","0","0","0","1","3","33","2","2","100","3","1","4","0","1","1","0","0","2","2"
"2014",64563,"UC Capitals","Capitals","away","Abigail","Wehrung","A",,"A. Wehrung","","0","16:32","3","0","0","0","0","1","7","14","1","2","50","0","5","0","0","0","0","1","0","1","1","0","0","0","1","0","1"
"2014",64563,"UC Capitals","Capitals","away","Samantha","Norwood","S",,"S. Norwood","","0","23:45","3","0","0","0","2","1","3","33","0","0","0","1","3","33","1","2","50","1","2","3","1","6","0","0","0","2","3"
"2014",64563,"UC Capitals","Capitals","away","Michelle","Cosier","M",,"M. Cosier","","0","22:04","5","3","3","0","0","2","7","28","1","3","33","1","4","25","0","0","0","3","1","4","1","2","1","0","0","2","0"
"2014",64564,"Bendigo Spirit","Spirit","home","Tessa","Lavey","T",,"T. Lavey","G","0","11:00","3","0","0","0","0","1","3","33","1","2","50","0","1","0","0","0","0","1","1","2","0","0","0","0","0","2","1"
"2014",64564,"Bendigo Spirit","Spirit","home","Andrea","Wilson","A",,"A. Wilson","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64564,"Bendigo Spirit","Spirit","home","Heather","Oliver","H",,"H. Oliver","G","0","09:37","2","0","0","0","2","1","3","33","0","1","0","1","2","50","0","1","0","1","0","1","0","0","0","1","0","1","2"
"2014",64564,"Bendigo Spirit","Spirit","home","Tayla","Roberts","T",,"T. Roberts","C","0","03:23","2","0","0","0","2","1","2","50","0","0","0","1","2","50","0","0","0","2","0","2","0","0","0","0","1","2","0"
"2014",64564,"Bendigo Spirit","Spirit","home","Belinda","Snell","B",,"B. Snell","G","1","35:08","17","3","0","0","4","5","13","38","3","7","42","2","6","33","4","4","100","5","1","6","5","4","1","0","0","1","2"
"2014",64564,"Bendigo Spirit","Spirit","home","Sara","Blicavs","S",,"S. Blicavs","","1","26:36","15","8","2","2","10","7","16","43","0","1","0","7","15","46","1","5","20","3","1","4","0","1","2","0","0","3","4"
"2014",64564,"Bendigo Spirit","Spirit","home","Gabrielle","Richards","G",,"G. Richards","C","1","36:36","10","2","0","0","6","4","8","50","0","0","0","4","8","50","2","2","100","10","3","13","4","3","3","1","0","3","1"
"2014",64564,"Bendigo Spirit","Spirit","home","Kelly","Wilson","K",,"K. Wilson","G","1","28:48","7","0","0","0","2","2","7","28","1","1","100","1","6","16","2","2","100","2","0","2","3","1","3","0","1","0","4"
"2014",64564,"Bendigo Spirit","Spirit","home","Kelsey","Griffin","K",,"K. Griffin","F","1","35:42","27","4","0","2","20","12","18","66","0","4","0","12","14","85","3","4","75","7","2","9","2","0","3","0","0","1","6"
"2014",64564,"Bendigo Spirit","Spirit","home","Jane","Chalmers","J",,"J. Chalmers","G","0","13:05","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","1","1","3","1","0","0","0","1"
"2014",64564,"West Coast Waves","Waves","away","Lindsey","Moore","L",,"L. Moore","GRD","1","27:48","5","2","0","0","4","2","7","28","0","4","0","2","3","66","1","1","100","4","0","4","2","3","2","1","0","3","1"
"2014",64564,"West Coast Waves","Waves","away","Kate","Fielding","K",,"K. Fielding","","0","12:50","2","0","0","0","0","1","3","33","0","1","0","1","2","50","0","0","0","0","1","1","1","2","1","0","0","0","0"
"2014",64564,"West Coast Waves","Waves","away","Antonia","Edmondson","A",,"A. Edmondson","","1","23:05","10","0","0","0","0","4","11","36","2","3","66","2","8","25","0","0","0","2","1","3","0","0","0","0","0","2","0"
"2014",64564,"West Coast Waves","Waves","away","Cassie","Harberts","C",,"C. Harberts","FWD","1","27:25","12","0","0","0","8","6","8","75","0","0","0","6","8","75","0","0","0","10","1","11","2","2","1","0","0","3","4"
"2014",64564,"West Coast Waves","Waves","away","Darcee","Garbin","D",,"D. Garbin","FWD","0","16:57","10","0","2","0","6","4","10","40","1","4","25","3","6","50","1","1","100","1","1","2","1","2","0","0","0","3","1"
"2014",64564,"West Coast Waves","Waves","away","Ebony","Antonio","E",,"E. Antonio","GRD","0","14:58","8","0","0","0","0","3","8","37","2","4","50","1","4","25","0","0","0","2","0","2","0","2","0","0","1","1","2"
"2014",64564,"West Coast Waves","Waves","away","Zoe","Harper","Z",,"Z. Harper","","0","16:27","6","0","2","0","2","2","3","66","0","0","0","2","3","66","2","2","100","3","3","6","0","1","1","0","0","2","2"
"2014",64564,"West Coast Waves","Waves","away","Sarah","Graham","S",,"S. Graham","GRD","1","24:13","7","4","2","0","4","3","12","25","1","5","20","2","7","28","0","0","0","4","2","6","3","1","0","0","1","2","1"
"2014",64564,"West Coast Waves","Waves","away","Shani","Amos","S",,"S. Amos","GRD","0","17:20","3","0","0","0","0","1","2","50","1","2","50","0","0","0","0","0","0","2","0","2","0","4","0","0","0","2","0"
"2014",64564,"West Coast Waves","Waves","away","Deanna","Smith","D",,"D. Smith","","1","18:54","7","3","0","0","2","2","3","66","1","1","100","1","2","50","2","4","50","0","0","0","4","3","0","0","0","3","2"
"2014",64565,"Sydney Uni Flames","Flames","home","Hayley","Moffatt","H",,"H. Moffatt","","1","20:35","4","4","0","0","0","2","4","50","0","1","0","2","3","66","0","0","0","3","2","5","2","1","0","0","0","0","0"
"2014",64565,"Sydney Uni Flames","Flames","home","Tahlia","Tupaea","T",,"T. Tupaea","","0","22:03","6","0","0","0","0","1","3","33","0","0","0","1","3","33","4","4","100","2","0","2","3","1","4","1","1","1","2"
"2014",64565,"Sydney Uni Flames","Flames","home","Leilani","Mitchell","L",,"L. Mitchell","","1","31:30","8","0","2","0","2","3","7","42","1","5","20","2","2","100","1","2","50","5","0","5","9","2","1","1","0","3","2"
"2014",64565,"Sydney Uni Flames","Flames","home","Maddison","Penn","M",,"M. Penn","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64565,"Sydney Uni Flames","Flames","home","Kate","Oliver","K",,"K. Oliver","","0","11:22","8","2","0","0","0","4","6","66","0","1","0","4","5","80","0","0","0","2","1","3","0","1","0","0","0","2","0"
"2014",64565,"Sydney Uni Flames","Flames","home","Katie-Rae","Ebzery","K",,"K. Ebzery","","1","35:19","23","4","2","0","12","9","19","47","1","4","25","8","15","53","4","5","80","0","1","1","2","0","0","0","0","3","6"
"2014",64565,"Sydney Uni Flames","Flames","home","Nicole","How","N",,"N. How","","0","07:08","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","2","0","0","0","0","0","0"
"2014",64565,"Sydney Uni Flames","Flames","home","Casey","Samuels","C",,"C. Samuels","","0","21:26","2","2","0","0","2","1","4","25","0","1","0","1","3","33","0","0","0","1","0","1","0","4","0","0","0","2","1"
"2014",64565,"Sydney Uni Flames","Flames","home","Kate","Seebohm","K",,"K. Seebohm","","0","01:18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"2014",64565,"Sydney Uni Flames","Flames","home","Paris","Johnson","P",,"P. Johnson","","1","26:50","12","0","0","0","10","5","9","55","0","0","0","5","9","55","2","7","28","5","1","6","1","3","0","1","1","3","5"
"2014",64565,"Sydney Uni Flames","Flames","home","Mikaela","Ruef","M",,"M. Ruef","","1","22:25","15","0","4","0","12","7","13","53","0","0","0","7","13","53","1","2","50","7","1","8","0","2","0","1","4","0","2"
"2014",64565,"Dandenong Rangers","Rangers","away","Tegan","Cunningham","T",,"T. Cunningham","F","0","20:31","5","0","2","0","2","2","6","33","0","0","0","2","6","33","1","2","50","3","5","8","1","0","0","0","0","1","2"
"2014",64565,"Dandenong Rangers","Rangers","away","Annalise","Pickrel","A",,"A. Pickrel","F","1","32:03","16","2","0","0","8","7","10","70","1","3","33","6","7","85","1","1","100","4","1","5","1","2","0","2","0","4","1"
"2014",64565,"Dandenong Rangers","Rangers","away","Aimie","Clydesdale","A",,"A. Clydesdale","G","0","15:30","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","1","0","1","0"
"2014",64565,"Dandenong Rangers","Rangers","away","Penny","Taylor","P",,"P. Taylor","","1","33:53","21","2","0","0","2","6","14","42","3","7","42","3","7","42","6","7","85","7","0","7","4","2","0","2","0","1","5"
"2014",64565,"Dandenong Rangers","Rangers","away","Alice","Kunek","A",,"A. Kunek","F","1","26:22","21","5","2","0","6","9","15","60","3","3","100","6","12","50","0","0","0","5","3","8","1","1","1","1","3","3","2"
"2014",64565,"Dandenong Rangers","Rangers","away","Lauren","Scherf","L",,"L. Scherf","C","0","06:31","4","0","0","0","2","1","5","20","0","1","0","1","4","25","2","2","100","2","2","4","0","0","0","0","0","1","1"
"2014",64565,"Dandenong Rangers","Rangers","away","Chloe","Bibby","C",,"C. Bibby","F","0","02:12","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0"
"2014",64565,"Dandenong Rangers","Rangers","away","Cappie","Pondexter","C",,"C. Pondexter","G","1","35:39","6","2","0","0","4","2","7","28","0","3","0","2","4","50","2","2","100","5","0","5","7","2","0","0","0","4","2"
"2014",64565,"Dandenong Rangers","Rangers","away","Kathleen","MacLeod","K",,"K. MacLeod","G","1","27:13","20","3","0","0","2","8","13","61","2","2","100","6","11","54","2","2","100","1","0","1","1","2","2","0","1","2","2"
"2014",64566,"Adelaide Lightning","Lightning","home","Jessica","Good","J",,"J. Good","G","0","02:11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"2014",64566,"Adelaide Lightning","Lightning","home","Kerryn","Harrington","K",,"K. Harrington","G","0","25:26","6","2","0","0","4","3","5","60","0","2","0","3","3","100","0","0","0","0","2","2","4","3","1","0","0","1","1"
"2014",64566,"Adelaide Lightning","Lightning","home","Emma","Langford","E",,"E. Langford","","1","15:29","2","0","0","0","2","1","3","33","0","0","0","1","3","33","0","0","0","5","1","6","1","1","1","0","0","0","1"
"2014",64566,"Adelaide Lightning","Lightning","home","Carley","Mijovic","C",,"C. Mijovic","F","0","24:22","14","2","0","0","6","6","13","46","2","6","33","4","7","57","0","0","0","7","0","7","4","2","1","1","0","3","0"
"2014",64566,"Adelaide Lightning","Lightning","home","Laura","Hodges","L",,"L. Hodges","","1","25:28","18","2","2","0","14","7","14","50","0","0","0","7","14","50","4","4","100","5","2","7","1","2","0","0","0","3","3"
"2014",64566,"Adelaide Lightning","Lightning","home","Angela","Marino","A",,"A. Marino","GRD","1","33:48","17","10","0","0","6","5","10","50","2","5","40","3","5","60","5","7","71","2","0","2","6","3","0","0","0","1","7"
"2014",64566,"Adelaide Lightning","Lightning","home","Amy","Lewis","A",,"A. Lewis","","0","11:13","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","1","2","3","1","0","0","0","0","1","1"
"2014",64566,"Adelaide Lightning","Lightning","home","Hannah","Richards","H",,"H. Richards","F","0","02:11","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","1","2","3","0","0","0","0","0","0","0"
"2014",64566,"Adelaide Lightning","Lightning","home","Jessica","Foley","J",,"J. Foley","","1","22:54","8","0","0","0","2","3","9","33","2","5","40","1","4","25","0","0","0","4","3","7","3","3","1","0","1","3","0"
"2014",64566,"Adelaide Lightning","Lightning","home","Jennifer","Screen","J",,"J. Screen","F","1","24:25","8","0","0","0","0","2","5","40","2","2","100","0","3","0","2","3","66","6","2","8","1","2","0","0","0","2","3"
"2014",64566,"Adelaide Lightning","Lightning","home","Kathleen","Scheer","K",,"K. Scheer","FWD","0","12:28","5","2","2","0","4","2","3","66","0","0","0","2","3","66","1","2","50","3","1","4","0","3","0","0","0","3","1"
"2014",64566,"West Coast Waves","Waves","away","Lindsey","Moore","L",,"L. Moore","GRD","1","23:46","10","0","0","0","0","3","15","20","3","10","30","0","5","0","1","2","50","1","2","3","0","1","1","1","0","3","3"
"2014",64566,"West Coast Waves","Waves","away","Kate","Fielding","K",,"K. Fielding","","0","08:19","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0"
"2014",64566,"West Coast Waves","Waves","away","Antonia","Edmondson","A",,"A. Edmondson","","1","18:18","2","2","2","0","2","1","8","12","0","2","0","1","6","16","0","0","0","4","0","4","1","1","1","0","1","1","0"
"2014",64566,"West Coast Waves","Waves","away","Cassie","Harberts","C",,"C. Harberts","FWD","1","29:50","11","0","0","0","8","4","8","50","0","0","0","4","8","50","3","4","75","8","2","10","1","2","1","0","0","1","5"
"2014",64566,"West Coast Waves","Waves","away","Darcee","Garbin","D",,"D. Garbin","FWD","0","17:28","6","2","2","0","2","1","5","20","0","1","0","1","4","25","4","4","100","2","2","4","2","1","1","0","0","1","3"
"2014",64566,"West Coast Waves","Waves","away","Ebony","Antonio","E",,"E. Antonio","GRD","0","13:22","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1"
"2014",64566,"West Coast Waves","Waves","away","Zoe","Harper","Z",,"Z. Harper","","0","17:17","3","0","0","0","2","1","4","25","0","0","0","1","4","25","1","2","50","2","1","3","2","0","0","0","0","1","1"
"2014",64566,"West Coast Waves","Waves","away","Sarah","Graham","S",,"S. Graham","GRD","1","26:38","17","0","0","0","4","6","14","42","3","5","60","3","9","33","2","2","100","2","0","2","0","2","1","0","0","2","2"
"2014",64566,"West Coast Waves","Waves","away","Shani","Amos","S",,"S. Amos","GRD","0","20:25","2","0","0","0","0","1","5","20","0","3","0","1","2","50","0","0","0","1","2","3","2","2","1","0","0","3","0"
"2014",64566,"West Coast Waves","Waves","away","Deanna","Smith","D",,"D. Smith","","1","24:33","10","0","0","0","4","3","8","37","0","3","0","3","5","60","4","4","100","0","1","1","0","2","1","0","0","3","2"
"2014",64567,"UC Capitals","Capitals","home","Kristen","Veal","K",,"K. Veal","","1","30:16","5","0","0","0","0","1","3","33","1","3","33","0","0","0","2","2","100","1","0","1","12","1","0","0","0","4","3"
"2014",64567,"UC Capitals","Capitals","home","Sarah","McAppion","S",,"S. McAppion","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64567,"UC Capitals","Capitals","home","Alice","Coddington","A",,"A. Coddington","","0","01:49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64567,"UC Capitals","Capitals","home","Stephanie","Talbot","S",,"S. Talbot","","1","35:31","12","2","0","2","6","5","15","33","1","3","33","4","12","33","1","2","50","2","1","3","6","2","3","0","2","4","0"
"2014",64567,"UC Capitals","Capitals","home","Carly","Wilson","C",,"C. Wilson","","1","37:14","13","3","0","0","2","4","10","40","3","7","42","1","3","33","2","2","100","2","2","4","1","2","0","0","0","1","3"
"2014",64567,"UC Capitals","Capitals","home","Abby","Bishop","A",,"A. Bishop","","1","37:58","34","4","4","2","14","11","17","64","1","2","50","10","15","66","11","11","100","4","7","11","2","5","2","1","0","3","12"
"2014",64567,"UC Capitals","Capitals","home","Jessica","Bibby","J",,"J. Bibby","","0","11:50","8","5","0","0","2","3","4","75","1","2","50","2","2","100","1","1","100","1","0","1","0","0","0","0","0","0","1"
"2014",64567,"UC Capitals","Capitals","home","Ellie","Junod","E",,"E. Junod","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64567,"UC Capitals","Capitals","home","Abigail","Wehrung","A",,"A. Wehrung","","0","07:53","2","0","0","0","2","1","2","50","0","1","0","1","1","100","0","0","0","0","1","1","0","0","0","0","0","1","0"
"2014",64567,"UC Capitals","Capitals","home","Lauren","Jackson","L",,"L. Jackson","","1","23:59","10","3","2","0","4","3","13","23","1","5","20","2","8","25","3","4","75","7","1","8","1","1","1","1","2","4","2"
"2014",64567,"UC Capitals","Capitals","home","Samantha","Norwood","S",,"S. Norwood","","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64567,"UC Capitals","Capitals","home","Michelle","Cosier","M",,"M. Cosier","","0","13:25","0","0","0","0","0","0","3","0","0","2","0","0","1","0","0","0","0","2","0","2","0","3","0","0","0","2","0"
"2014",64567,"Dandenong Rangers","Rangers","away","Tegan","Cunningham","T",,"T. Cunningham","F","0","23:45","4","2","0","0","0","2","5","40","0","0","0","2","5","40","0","0","0","0","0","0","0","0","0","0","0","5","1"
"2014",64567,"Dandenong Rangers","Rangers","away","Annalise","Pickrel","A",,"A. Pickrel","F","1","20:43","12","2","2","0","6","6","7","85","0","0","0","6","7","85","0","0","0","3","1","4","0","2","0","0","0","4","1"
"2014",64567,"Dandenong Rangers","Rangers","away","Aimie","Clydesdale","A",,"A. Clydesdale","G","0","06:24","2","0","2","0","2","1","1","100","0","0","0","1","1","100","0","0","0","0","1","1","0","1","0","0","0","1","0"
"2014",64567,"Dandenong Rangers","Rangers","away","Penny","Taylor","P",,"P. Taylor","","1","37:00","30","6","2","0","10","9","11","81","1","3","33","8","8","100","11","12","91","6","1","7","2","4","2","3","0","4","6"
"2014",64567,"Dandenong Rangers","Rangers","away","Alice","Kunek","A",,"A. Kunek","F","1","22:47","4","0","2","0","2","2","8","25","0","2","0","2","6","33","0","0","0","1","1","2","0","2","1","0","1","1","2"
"2014",64567,"Dandenong Rangers","Rangers","away","Lauren","Scherf","L",,"L. Scherf","C","0","16:16","2","0","0","0","2","1","3","33","0","0","0","1","3","33","0","0","0","2","2","4","0","1","2","1","1","3","0"
"2014",64567,"Dandenong Rangers","Rangers","away","Chloe","Bibby","C",,"C. Bibby","F","0","00:00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2014",64567,"Dandenong Rangers","Rangers","away","Cappie","Pondexter","C",,"C. Pondexter","G","1","34:58","17","2","2","0","6","6","12","50","0","3","0","6","9","66","5","6","83","2","0","2","4","2","1","0","0","1","4"
"2014",64567,"Dandenong Rangers","Rangers","away","Kathleen","MacLeod","K",,"K. MacLeod","G","1","38:03","18","5","2","0","8","7","14","50","2","3","66","5","11","45","2","5","40","7","3","10","4","1","1","0","0","3","5"
"2014",64568,"UC Capitals","Capitals","home","Kristen","Veal","K",,"K. Veal","","1","19:32","6","0","0","0","0","2","5","40","2","5","40","0","0","0","0","0","0","3","0","3","2","5","1","0","0","5","0"
"2014",64568,"UC Capitals","Capitals","home","Sarah","McAppion","S",,"S. McAppion","","0","04:32","2","0","0","2","2","1","2","50","0","1","0","1","1","100","0","0","0","1","0","1","1","0","0","0","0","1","0"
"2014",64568,"UC Capitals","Capitals","home","Alice","Coddington","A",,"A. Coddington","","0","11:18","4","2","0","0","4","2","3","66","0","0","0","2","3","66","0","0","0","2","1","3","1","1","1","0","0","2","0"
"2014",64568,"UC Capitals","Capitals","home","Stephanie","Talbot","S",,"S. Talbot","","1","22:14","4","0","0","0","4","2","7","28","0","3","0","2","4","50","0","0","0","5","1","6","4","1","1","0","0","4","4"
"2014",64568,"UC Capitals","Capitals","home","Carly","Wilson","C",,"C. Wilson","","1","28:52","8","3","0","0","2","3","6","50","2","3","66","1","3","33","0","0","0","0","0","0","1","1","1","0","0","0","1"
"2014",64568,"UC Capitals","Capitals","home","Abby","Bishop","A",,"A. Bishop","","1","30:05","21","2","6","0","12","8","16","50","0","4","0","8","12","66","5","8","62","10","3","13","3","1","2","2","1","1","6"
"2014",64568,"UC Capitals","Capitals","home","Jessica","Bibby","J",,"J. Bibby","","0","16:44","10","0","0","0","2","4","9","44","2","3","66","2","6","33","0","0","0","0","0","0","0","0","0","0","1","1","0"
"2014",64568,"UC Capitals","Capitals","home","Ellie","Junod","E",,"E. Junod","","0","07:14","7","0","2","0","6","3","4","75","0","0","0","3","4","75","1","2","50","2","1","3","0","1","0","0","0","2","1"
"2014",64568,"UC Capitals","Capitals","home","Abigail","Wehrung","A",,"A. Wehrung","","0","12:37","3","0","0","0","2","1","3","33","0","1","0","1","2","50","1","2","50","2","0","2","1","1","0","0","1","3","2"
"2014",64568,"UC Capitals","Capitals","home","Lauren","Jackson","L",,"L. Jackson","","1","16:19","15","2","2","0","8","7","12","58","1","1","100","6","11","54","0","0","0","2","1","3","1","2","1","0","0","1","2"
"2014",64568,"UC Capitals","Capitals","home","Samantha","Norwood","S",,"S. Norwood","","0","22:27","7","0","0","0","2","1","2","50","0","0","0","1","2","50","5","6","83","11","3","14","4","1","0","1","0","0","4"
"2014",64568,"UC Capitals","Capitals","home","Michelle","Cosier","M",,"M. Cosier","","0","08:01","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"2014",64568,"West Coast Waves","Waves","away","Lindsey","Moore","L",,"L. Moore","GRD","1","28:26","15","2","0","0","4","5","13","38","3","7","42","2","6","33","2","2","100","4","0","4","0","4","2","0","0","3","3"
"2014",64568,"West Coast Waves","Waves","away","Kate","Fielding","K",,"K. Fielding","","0","07:18","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","1","0","2","0"
"2014",64568,"West Coast Waves","Waves","away","Antonia","Edmondson","A",,"A. Edmondson","","1","14:59","2","0","0","0","0","0","4","0","0","2","0","0","2","0","2","2","100","1","0","1","0","2","0","0","0","1","5"
"2014",64568,"West Coast Waves","Waves","away","Cassie","Harberts","C",,"C. Harberts","FWD","1","23:30","4","2","2","0","2","2","7","28","0","0","0","2","7","28","0","0","0","5","0","5","0","2","1","0","1","5","1"
"2014",64568,"West Coast Waves","Waves","away","Darcee","Garbin","D",,"D. Garbin","FWD","0","28:43","9","0","2","0","6","3","12","25","0","2","0","3","10","30","3","3","100","5","2","7","1","2","0","1","0","3","3"
"2014",64568,"West Coast Waves","Waves","away","Ebony","Antonio","E",,"E. Antonio","GRD","0","11:41","3","2","0","0","2","1","4","25","0","2","0","1","2","50","1","2","50","1","0","1","0","1","1","0","0","2","1"
"2014",64568,"West Coast Waves","Waves","away","Zoe","Harper","Z",,"Z. Harper","","1","22:04","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","2","50","3","0","3","1","2","0","0","0","2","1"
"2014",64568,"West Coast Waves","Waves","away","Sarah","Graham","S",,"S. Graham","GRD","0","20:11","2","0","0","0","2","1","12","8","0","4","0","1","8","12","0","0","0","1","0","1","0","0","1","0","1","1","2"
"2014",64568,"West Coast Waves","Waves","away","Shani","Amos","S",,"S. Amos","GRD","0","14:27","2","2","0","0","0","1","2","50","0","0","0","1","2","50","0","0","0","2","0","2","2","1","1","0","0","0","0"
"2014",64568,"West Coast Waves","Waves","away","Deanna","Smith","D",,"D. Smith","","1","28:38","14","2","2","0","2","4","6","66","2","2","100","2","4","50","4","5","80","2","2","4","1","3","2","1","0","2","4"
"2014",64569,"Melbourne Boomers","Boomers","home","Laurie","Koehn","L",,"L. Koehn","G","0","22:35","11","2","2","0","2","4","9","44","3","7","42","1","2","50","0","0","0","2","0","2","2","1","0","0","0","1","0"
"2014",64569,"Melbourne Boomers","Boomers","home","Rebecca","Cole","R",,"R. Cole","G","1","26:25","20","4","6","4","12","6","8","75","0","0","0","6","8","75","8","9","88","4","4","8","3","2","1","0","0","0","5"
